Application,Images,Epochs,Batchsize,Jobs,GpuType,GpuNumber,ExecutionTime,min,max
tf_resnet50,130000,58,32,J127,Quadro P600,6,245677.01375599994,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,GTX 1080Ti,7,56264.766231199996,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,M60,7,67822.163584,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,K80,7,78285.520996,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,Quadro P600,7,238086.69840800003,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,GTX 1080Ti,8,48711.777937399995,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,M60,8,60260.471526,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,K80,8,70715.949116,48711.777937399995,272054.232934
tf_resnet50,130000,58,32,J127,Quadro P600,8,230396.78209599998,48711.777937399995,272054.232934
tf_resnet50,130000,137,64,J128,GTX 1080Ti,1,183791.204954,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,1,208491.16182600003,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,1,230852.985182,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,1,572372.9721220001,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,2,194469.331838,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,2,218806.26748,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,2,240839.43359,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,2,577340.0178179999,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,3,183924.21524,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,3,208147.14372899997,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,3,230077.094861,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,3,565001.3327029999,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,4,168073.287703,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,4,192244.462798,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,4,214127.55951899997,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,4,548336.214714,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,5,150100.0359,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,5,174244.358858,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,5,196103.14534000002,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,5,529940.523822,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,6,131065.6218544,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,6,155195.543482,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,6,177041.291811,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,6,510679.5462729999,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,7,111424.8294236,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,7,135547.4643363,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,7,157386.61571800002,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,7,490924.11928399996,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,GTX 1080Ti,8,91405.0504952,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,M60,8,115524.8454253,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,K80,8,137361.42572800003,91405.0504952,577340.0178179999
tf_resnet50,130000,137,64,J128,Quadro P600,8,470859.66153200006,91405.0504952,577340.0178179999
tf_resnet50,130000,26,8,J129,GTX 1080Ti,1,47347.15589066667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,1,57155.805824,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,1,66035.95479866667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,1,201657.64892,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,2,51397.536874666665,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,2,60663.688453333336,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,2,69052.69271333332,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,2,197173.40066666665,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,3,52014.177488,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,3,61099.60696666667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,3,69324.996572,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,3,194946.90644,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,4,51772.38298266667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,4,60767.534464000004,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,4,68911.19189066667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,4,193284.85072000002,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,5,51187.21445066667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,5,60128.265548,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,5,68222.94381066668,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,5,191848.57050666667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,6,50430.358905333334,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,6,59335.39842533333,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,6,67397.47404,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,6,190525.17796,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,7,49575.39648533333,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,7,58454.76090133333,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,7,66493.59185733333,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,7,189266.2928,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,GTX 1080Ti,8,48659.11727733334,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,M60,8,57519.266878666676,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,K80,8,65540.70191066667,47347.15589066667,201657.64892
tf_resnet50,130000,26,8,J129,Quadro P600,8,188047.72445333333,47347.15589066667,201657.64892
tf_resnet50,130000,68,16,J130,GTX 1080Ti,1,105232.58735466667,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,1,123207.90160799999,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,1,139481.64660266665,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,1,388021.71949866664,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,2,112791.62379999999,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,2,130057.15953866667,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,2,145688.31473333333,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,2,384414.4620266667,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,3,110491.440568,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,3,127520.96258666668,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,3,142938.44546133332,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,3,378401.29093333334,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,4,105726.45245066665,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,4,122638.40188,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,4,137949.44177066666,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,4,371786.64148,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,5,99975.542352,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,5,116817.29569866667,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,5,132064.784376,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,5,364931.40063733334,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,6,93731.67128533333,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,6,110526.91680266666,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,6,125732.30006133333,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,6,357955.864168,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,7,87206.108224,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,7,103968.38199200001,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,7,119143.91474666666,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,7,350911.5872693333,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,GTX 1080Ti,8,80504.48767733332,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,M60,8,97242.24980266666,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,K80,8,112395.59121066667,80504.48767733332,388021.71949866664
tf_resnet50,130000,68,16,J130,Quadro P600,8,343824.347608,80504.48767733332,388021.71949866664
tf_resnet50,130000,116,32,J131,GTX 1080Ti,1,163631.15169333335,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,1,187759.34386666666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,1,209603.52658666667,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,1,543217.8696426667,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,2,173944.09526933334,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,2,197465.668304,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,2,218760.655288,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,2,543987.430656,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,3,166683.023456,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,3,190004.36587466663,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,3,211118.07625599997,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,3,533576.313032,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,4,155028.44785333335,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,4,178251.15670933336,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,4,199275.57029066663,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,4,520370.02561333333,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,5,141616.4707813333,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,5,164781.18481866666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,5,185753.09355200003,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,5,506045.67033866665,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,6,127325.79285866667,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,6,150452.83164266666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,6,171390.6314266667,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,6,491162.281136,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,7,112533.00027466666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,7,135633.97478666666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,7,156548.1776186667,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,7,475959.4440186666,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,GTX 1080Ti,8,97426.38600799999,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,M60,8,120508.553208,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,K80,8,141405.72909600002,97426.38600799999,543987.430656
tf_resnet50,130000,116,32,J131,Quadro P600,8,460556.95187733334,97426.38600799999,543987.430656
tf_resnet50,130000,133,64,J132,GTX 1080Ti,1,178460.47756600002,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,1,202408.66619866667,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,1,224089.8847273333,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,1,555215.3644846666,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,2,188818.81451066665,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,2,212416.44582199998,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,2,233780.29132733334,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,2,560058.7045433333,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,3,178581.09535466664,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,3,202066.40461933333,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,3,223328.56063,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,3,548053.9262846668,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,4,163194.36206266668,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,4,186626.90818800003,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,4,207841.29565266668,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,4,531837.1184466667,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,5,145748.02322266667,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,5,169151.62970066664,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,5,190339.81705199997,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,5,513935.4987059999,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,6,127271.88152,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,6,150658.46018533333,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,6,171831.23150666666,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,6,495191.47319133335,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,7,108207.28114,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,7,131583.638578,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,7,152747.15629133335,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,7,475966.07279666665,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,GTX 1080Ti,8,88774.893998,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,M60,8,112145.284524,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,K80,8,133303.40013199998,88774.893998,560058.7045433333
tf_resnet50,130000,133,64,J132,Quadro P600,8,456439.8131020001,88774.893998,560058.7045433333
tf_resnet50,130000,50,8,J133,GTX 1080Ti,1,91048.88202500001,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,1,109912.641425,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,1,126990.730125,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,1,387815.10725,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,2,98839.670725,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,2,116660.20784999998,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,2,132793.8272,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,2,379193.83650000003,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,3,100025.56390000001,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,3,117498.51995000002,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,3,133317.46072499998,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,3,374911.55525000003,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,4,99560.233175,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,4,116859.51842499999,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,4,132521.22835,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,4,371714.02125,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,5,98434.41290000001,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,5,115629.59150000001,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,5,131197.04962499999,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,5,368950.38625,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,6,96978.34787499999,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,6,114104.20185,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,6,129608.897725,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,6,366403.70074999996,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,7,95333.571525,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,7,112409.97634999998,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,7,127869.90402500001,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,7,363980.98624999996,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,GTX 1080Ti,8,93570.85059999999,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,M60,8,110610.22845,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,K80,8,126036.634175,91048.88202500001,387815.10725
tf_resnet50,130000,50,8,J133,Quadro P600,8,361635.75375000003,91048.88202500001,387815.10725
tf_resnet50,130000,103,16,J134,GTX 1080Ti,1,159392.4804815,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,1,186619.816537,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,1,211269.77360150003,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,1,587735.186065,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,2,170844.5692655,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,2,196996.9801715,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,2,220673.76609549997,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,2,582276.4636499999,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,3,167360.52211400002,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,3,193155.282515,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,3,216508.27367350002,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,3,573165.8288550001,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,4,160142.4409915,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,4,185758.8695615,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,4,208950.40997100002,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,4,563142.215965,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,5,151430.7463115,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,5,176940.57044799998,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,5,200035.59774599998,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,5,552753.41194,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,6,141972.24482700002,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,6,167411.3282545,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,6,190442.3112855,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,6,542182.0120900001,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,7,132086.996575,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,7,157475.8328945,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,7,180461.32530599998,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,7,531506.271695,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,GTX 1080Ti,8,121935.0316255,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,M60,8,147286.429299,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,K80,8,170238.027037,121935.0316255,587735.186065
tf_resnet50,130000,103,16,J134,Quadro P600,8,520765.31891,121935.0316255,587735.186065
tf_resnet50,130000,85,32,J135,GTX 1080Ti,1,119903.74499,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,1,137580.6382825,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,1,153584.21129,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,1,397998.0940725,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,2,127461.0939275,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,2,144693.77977,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,2,160295.19465750002,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,2,398567.13456249994,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,3,122140.458535,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,3,139226.1610175,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,3,154694.506195,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,3,390934.1445075,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,4,113600.32710250001,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,4,130613.35220500002,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,4,146015.899775,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,4,381250.64683750004,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,5,103772.39722000001,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,5,120742.46735999998,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,5,136106.126155,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,5,370746.94608749996,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,6,93300.5681125,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,6,110242.54452,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,6,125580.768935,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,6,359833.14379750006,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,7,82460.79661500001,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,7,99383.171385,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,7,114703.64971249999,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,7,348684.997825,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,GTX 1080Ti,8,71391.06110250001,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,M60,8,88299.141805,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,K80,8,103606.67918,71391.06110250001,398567.13456249994
tf_resnet50,130000,85,32,J135,Quadro P600,8,337390.38695,71391.06110250001,398567.13456249994
tf_resnet50,130000,105,64,J136,GTX 1080Ti,1,140903.83985999998,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,1,159798.224985,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,1,176904.04032,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,1,438151.87143000006,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,2,149078.308575,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,2,167696.6740575,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,2,184552.5981075,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,2,441983.97579,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,3,140995.7055675,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,3,159524.74697249997,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,3,176299.8025425,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,3,432496.11924749997,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,4,128848.83464249999,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,4,147335.22588749998,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,4,164071.6686,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,4,419678.2724925001,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,5,115076.25654,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,5,133538.6672025,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,5,150253.39938000002,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,5,405528.42965249997,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,6,100490.82482250001,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,6,118938.589665,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,6,135640.06244249997,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,6,390712.58877,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,7,85440.90539249999,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,7,103879.3585725,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,K80,7,120572.40110999999,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,Quadro P600,7,375516.1775925,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,GTX 1080Ti,8,70100.68107,70100.68107,441983.97579
tf_resnet50,130000,105,64,J136,M60,8,88533.1564425,70100.68107,441983.97579
